   0.0000000e-03   0.0000000e+00   2.3000000e+00
   5.0000000e-03   2.8284271e+00   2.2953643e+00
   1.0000000e-02   4.0000000e+00   2.2778595e+00
   1.5000000e-02   4.8989795e+00   2.2472500e+00
   2.0000000e-02   5.6568542e+00   2.2093664e+00
   2.5000000e-02   6.3245553e+00   2.1672358e+00
   3.0000000e-02   6.9282032e+00   2.1221605e+00
   3.5000000e-02   7.4833148e+00   2.0743936e+00
   4.0000000e-02   8.0000000e+00   2.0237559e+00
   4.5000000e-02   7.4833148e+00   1.9800125e+00
   5.0000000e-02   6.9282032e+00   1.9601154e+00
   5.5000000e-02   6.3245553e+00   1.9651450e+00
   6.0000000e-02   5.6568542e+00   1.9868223e+00
   6.5000000e-02   4.8989795e+00   2.0216915e+00
   7.0000000e-02   4.0000000e+00   2.0661477e+00
   7.5000000e-02   2.8284271e+00   2.1170176e+00
   8.0000000e-02   0.0000000e+00   2.1716460e+00
   8.5000000e-02   0.0000000e+00   2.2222520e+00
   9.0000000e-02   0.0000000e+00   2.2588608e+00
   9.5000000e-02   0.0000000e+00   2.2797788e+00
   1.0000000e-01   0.0000000e+00   2.2907131e+00
   1.0500000e-01   0.0000000e+00   2.2959434e+00
   1.1000000e-01   0.0000000e+00   2.2982370e+00
   1.1500000e-01   0.0000000e+00   2.2993366e+00
   1.2000000e-01   1.4725503e-07   2.2996704e+00
   1.2500000e-01   2.8284271e+00   2.2952777e+00
   1.3000000e-01   4.0000000e+00   2.2778030e+00
   1.3500000e-01   4.8989795e+00   2.2472207e+00
   1.4000000e-01   5.6568542e+00   2.2093803e+00
   1.4500000e-01   6.3245553e+00   2.1672008e+00
   1.5000000e-01   6.9282032e+00   2.1221861e+00
   1.5500000e-01   7.4833148e+00   2.0743718e+00
   1.6000000e-01   8.0000000e+00   2.0237625e+00
   1.6500000e-01   7.4833148e+00   1.9800163e+00
   1.7000000e-01   6.9282032e+00   1.9601004e+00
   1.7500000e-01   6.3245553e+00   1.9651635e+00
   1.8000000e-01   5.6568542e+00   1.9868036e+00
   1.8500000e-01   4.8989795e+00   2.0217045e+00
   1.9000000e-01   4.0000000e+00   2.0661422e+00
   1.9500000e-01   2.8284271e+00   2.1170144e+00
   2.0000000e-01   0.0000000e+00   2.1716559e+00
   2.0500000e-01   0.0000000e+00   2.2222380e+00
   2.1000000e-01   0.0000000e+00   2.2588748e+00
   2.1500000e-01   0.0000000e+00   2.2797677e+00
   2.2000000e-01   0.0000000e+00   2.2907193e+00
   2.2500000e-01   0.0000000e+00   2.2959430e+00
   2.3000000e-01   0.0000000e+00   2.2982324e+00
   2.3500000e-01   0.0000000e+00   2.2993442e+00
   2.4000000e-01   2.0825006e-07   2.2996618e+00
   2.4500000e-01   2.8284271e+00   2.2952851e+00
   2.5000000e-01   4.0000000e+00   2.2777984e+00
   2.5500000e-01   4.8989795e+00   2.2472220e+00
   2.6000000e-01   5.6568542e+00   2.2093819e+00
   2.6500000e-01   6.3245553e+00   2.1671974e+00
   2.7000000e-01   6.9282032e+00   2.1221899e+00
   2.7500000e-01   7.4833148e+00   2.0743689e+00
   2.8000000e-01   8.0000000e+00   2.0237635e+00
   2.8500000e-01   7.4833148e+00   1.9800177e+00
   2.9000000e-01   6.9282032e+00   1.9600969e+00
   2.9500000e-01   6.3245553e+00   1.9651683e+00
   3.0000000e-01   5.6568542e+00   1.9867986e+00
   3.0500000e-01   4.8989795e+00   2.0217089e+00
   3.1000000e-01   4.0000000e+00   2.0661393e+00
   3.1500000e-01   2.8284271e+00   2.1170155e+00
   3.2000000e-01   2.6656007e-07   2.1716565e+00
   3.2500000e-01   0.0000000e+00   2.2222361e+00
   3.3000000e-01   0.0000000e+00   2.2588774e+00
   3.3500000e-01   0.0000000e+00   2.2797652e+00
   3.4000000e-01   0.0000000e+00   2.2907213e+00
   3.4500000e-01   0.0000000e+00   2.2959419e+00
   3.5000000e-01   0.0000000e+00   2.2982327e+00
   3.5500000e-01   0.0000000e+00   2.2993447e+00
   3.6000000e-01   0.0000000e+00   2.2996608e+00
   3.6500000e-01   2.8284271e+00   2.2952861e+00
   3.7000000e-01   4.0000000e+00   2.2777977e+00
   3.7500000e-01   4.8989795e+00   2.2472224e+00
   3.8000000e-01   5.6568542e+00   2.2093820e+00
   3.8500000e-01   6.3245553e+00   2.1671970e+00
   3.9000000e-01   6.9282032e+00   2.1221903e+00
   3.9500000e-01   7.4833148e+00   2.0743687e+00
   4.0000000e-01   8.0000000e+00   2.0237633e+00
   4.0500000e-01   7.4833148e+00   1.9800184e+00
   4.1000000e-01   6.9282032e+00   1.9600956e+00
   4.1500000e-01   6.3245553e+00   1.9651701e+00
   4.2000000e-01   5.6568542e+00   1.9867965e+00
   4.2500000e-01   4.8989795e+00   2.0217110e+00
   4.3000000e-01   4.0000000e+00   2.0661374e+00
   4.3500000e-01   2.8284271e+00   2.1170171e+00
   4.4000000e-01   0.0000000e+00   2.1716554e+00
   4.4500000e-01   0.0000000e+00   2.2222368e+00
   4.5000000e-01   0.0000000e+00   2.2588772e+00
   4.5500000e-01   0.0000000e+00   2.2797651e+00
   4.6000000e-01   0.0000000e+00   2.2907216e+00
   4.6500000e-01   0.0000000e+00   2.2959414e+00
   4.7000000e-01   0.0000000e+00   2.2982332e+00
   4.7500000e-01   0.0000000e+00   2.2993441e+00
   4.8000000e-01   0.0000000e+00   2.2996615e+00
   4.8500000e-01   0.0000000e+00   2.2999220e+00
   4.9000000e-01   0.0000000e+00   2.2999398e+00
   4.9500000e-01   0.0000000e+00   2.2999749e+00
   5.0000000e-01   0.0000000e+00   2.3000176e+00
