   0.0000000e-03   0.0000000e+00   2.3000000e+00
   5.0000000e-03   1.7888544e+00   2.2981457e+00
   1.0000000e-02   2.5298221e+00   2.2911435e+00
   1.5000000e-02   3.0983867e+00   2.2789186e+00
   2.0000000e-02   3.5777088e+00   2.2638453e+00
   2.5000000e-02   4.0000000e+00   2.2472682e+00
   3.0000000e-02   4.3817805e+00   2.2298769e+00
   3.5000000e-02   4.7328638e+00   2.2119171e+00
   4.0000000e-02   5.0596443e+00   2.1934387e+00
   4.5000000e-02   5.3665631e+00   2.1745253e+00
   5.0000000e-02   9.7979590e+00   2.1168591e+00
   5.5000000e-02   9.6332757e+00   1.9946953e+00
   6.0000000e-02   9.4657277e+00   1.8791831e+00
   6.5000000e-02   9.2951600e+00   1.8123535e+00
   7.0000000e-02   9.1214034e+00   1.7617413e+00
   7.5000000e-02   8.9442719e+00   1.7284207e+00
   8.0000000e-02   8.7635609e+00   1.7053413e+00
   8.5000000e-02   8.5790442e+00   1.6920155e+00
   9.0000000e-02   8.3904708e+00   1.6870480e+00
   9.5000000e-02   8.1975606e+00   1.6883777e+00
   1.0000000e-01   0.0000000e+00   1.7396018e+00
   1.0500000e-01   0.0000000e+00   1.8636147e+00
   1.1000000e-01   0.0000000e+00   1.9973378e+00
   1.1500000e-01   0.0000000e+00   2.1019811e+00
   1.2000000e-01   0.0000000e+00   2.1811252e+00
   1.2500000e-01   0.0000000e+00   2.2344526e+00
   1.3000000e-01   0.0000000e+00   2.2656682e+00
   1.3500000e-01   0.0000000e+00   2.2843423e+00
   1.4000000e-01   0.0000000e+00   2.2922330e+00
   1.4500000e-01   0.0000000e+00   2.2970662e+00
   1.5000000e-01   0.0000000e+00   2.2986716e+00
   1.5500000e-01   0.0000000e+00   2.2992451e+00
   1.6000000e-01   0.0000000e+00   2.3001211e+00
   1.6500000e-01   0.0000000e+00   2.2995284e+00
   1.7000000e-01   0.0000000e+00   2.3002982e+00
   1.7500000e-01   0.0000000e+00   2.2997809e+00
   1.8000000e-01   0.0000000e+00   2.3000589e+00
   1.8500000e-01   0.0000000e+00   2.3000765e+00
   1.9000000e-01   0.0000000e+00   2.2998309e+00
   1.9500000e-01   0.0000000e+00   2.3002010e+00
   2.0000000e-01   0.0000000e+00   2.2998340e+00
   2.0500000e-01   0.0000000e+00   2.3000922e+00
   2.1000000e-01   0.0000000e+00   2.3000113e+00
   2.1500000e-01   0.0000000e+00   2.2998979e+00
   2.2000000e-01   0.0000000e+00   2.3001664e+00
   2.2500000e-01   0.0000000e+00   2.2998142e+00
   2.3000000e-01   0.0000000e+00   2.3001636e+00
   2.3500000e-01   0.0000000e+00   2.2998974e+00
   2.4000000e-01   0.0000000e+00   2.3000280e+00
   2.4500000e-01   0.0000000e+00   2.3000478e+00
   2.5000000e-01   0.0000000e+00   2.2998957e+00
   2.5500000e-01   0.0000000e+00   2.3001321e+00
   2.6000000e-01   0.0000000e+00   2.2998722e+00
   2.6500000e-01   0.0000000e+00   2.3001000e+00
   2.7000000e-01   0.0000000e+00   2.2999467e+00
   2.7500000e-01   0.0000000e+00   2.3000079e+00
   2.8000000e-01   0.0000000e+00   2.3000308e+00
   2.8500000e-01   0.0000000e+00   2.2999492e+00
   2.9000000e-01   0.0000000e+00   2.3000522e+00
   2.9500000e-01   0.0000000e+00   2.2999639e+00
   3.0000000e-01   0.0000000e+00   2.3000109e+00
   3.0500000e-01   0.0000000e+00   2.3000167e+00
   3.1000000e-01   0.0000000e+00   2.2999630e+00
   3.1500000e-01   0.0000000e+00   2.3000462e+00
   3.2000000e-01   0.0000000e+00   2.2999589e+00
   3.2500000e-01   0.0000000e+00   2.3000246e+00
   3.3000000e-01   0.0000000e+00   2.2999995e+00
   3.3500000e-01   0.0000000e+00   2.2999753e+00
   3.4000000e-01   0.0000000e+00   2.3000453e+00
   3.4500000e-01   0.0000000e+00   2.2999428e+00
   3.5000000e-01   0.0000000e+00   2.3000588e+00
   3.5500000e-01   0.0000000e+00   2.2999500e+00
   3.6000000e-01   0.0000000e+00   2.3000353e+00
   3.6500000e-01   0.0000000e+00   2.2999834e+00
   3.7000000e-01   0.0000000e+00   2.3000000e+00
   3.7500000e-01   0.0000000e+00   2.3000128e+00
   3.8000000e-01   0.0000000e+00   2.2999807e+00
