0.0 2.3 2.3101232
0.005 2.2250929 2.2300873
0.01 2.0887996 2.0894456
0.015 2.0119444 2.0246444
0.02 1.9637532 1.9760721
0.025 1.9255895 1.9381697
0.03 1.9023863 1.9084885
0.035 1.8790702 1.885324
0.04 1.8651991 1.8672826
0.045 1.8515427 1.8532059
0.05 1.8408869 1.842166
0.055 1.8338787 1.8334441
0.06 1.8251476 1.8264997
0.065 1.8215163 1.8209305
0.07 1.8152598 1.8164368
0.075 1.8124062 1.8127954
0.08 1.8088821 1.8098357
0.085 1.8059134 1.8074265
0.09 1.8043334 1.8054647
0.095 1.8016905 1.8038683
0.1 1.843154 1.848444
0.105 1.9551543 1.9562488
0.11 2.0753919 2.0731
0.115 2.163612 2.1640399
0.12 2.2243982 2.225858
0.125 2.2622217 2.2621667
0.13 2.2817802 2.280661
0.135 2.2927662 2.2894683
0.14 2.2966979 2.2937374
0.145 2.2988246 2.2959096
0.15 2.2998132 2.2970808
0.155 2.2994408 2.2977529
0.16 2.3004424 2.2981634
0.165 2.2995236 2.2984302
0.17 2.3003656 2.2986126
0.175 2.2998048 2.2987437
0.18 2.3000401 2.2988422
0.185 2.3001016 2.2989192
0.19 2.2998144 2.2989812
0.195 2.3001978 2.299033
0.2 2.2998348 2.2990773
0.205 2.3000859 2.2991161
0.21 2.2999885 2.299151
0.215 2.2999414 2.299183
0.22 2.3000782 2.2992127
0.225 2.2999321 2.2992406
0.23 2.3000114 2.2992675
0.235 2.3000631 2.2992933
0.24 2.2998593 2.299318
0.245 2.300208 2.2993424
0.25 2.2997649 2.299366
0.255 2.3002442 2.2993896
0.26 2.2998011 2.2994125
0.265 2.3001544 2.2994351
0.27 2.2999212 2.2994578
0.275 2.3000237 2.2994802
0.28 2.3000264 2.2995024
0.285 2.2999483 2.2995243
0.29 2.3000568 2.2995462
0.295 2.2999516 2.2995682
0.3 2.3000289 2.2995899
0.305 2.2999853 2.2996116
0.31 2.300003 2.2996333
0.315 2.2999921 2.299655
0.32 2.3000183 2.2996767
0.325 2.2999586 2.299698
0.33 2.3000616 2.2997196
0.335 2.2999183 2.2997413
0.34 2.3000894 2.2997625
0.345 2.2999113 2.299784
0.35 2.3000734 2.2998054
0.355 2.2999467 2.2998269
0.36 2.3000241 2.2998483
0.365 2.2999988 2.2998695
0.37 2.299977 2.2998908
0.375 2.3000337 2.299912
0.38 2.2999593 2.2999334
0.385 2.300037 2.2999547
0.39 2.2999711 2.2999759
0.395 2.3000191 2.2999973
0.4 2.2999932 2.3000183
0.405 2.3000001 2.3000395
0.41 2.3000085 2.3000605
0.415 2.2999899 2.3000817
0.42 2.3000158 2.3001027
0.425 2.2999829 2.300124
0.43 2.300025 2.3001451
0.435 2.2999689 2.300166
0.44 2.300044 2.300187
0.445 2.2999457 2.300208
0.45 2.3000691 2.300229
0.455 2.2999221 2.30025
0.46 2.300088 2.300271
0.465 2.299911 2.300292
0.47 2.3000897 2.300313
0.475 2.2999183 2.3003337
0.48 2.3000728 2.3003547
0.485 2.2999406 2.3003757
0.49 2.300044 2.3003964
0.495 2.2999691 2.3004172
0.5 2.3000127 2.3004382
