2.379916667938232422e+00 2.383598804473876953e+00
2.214578866958618164e+00 2.227927446365356445e+00
2.053256988525390625e+00 2.073020458221435547e+00
1.895461440086364746e+00 1.917819023132324219e+00
1.740288972854614258e+00 1.761492490768432617e+00
1.586931943893432617e+00 1.603209257125854492e+00
1.434606790542602539e+00 1.442333936691284180e+00
1.282701969146728516e+00 1.279038429260253906e+00
1.131268620491027832e+00 1.115231633186340332e+00
9.817758798599243164e-01 9.554487466812133789e-01
8.379152417182922363e-01 8.067291378974914551e-01
7.055768966674804688e-01 6.763369441032409668e-01
5.908892154693603516e-01 5.685793757438659668e-01
4.973585605621337891e-01 4.837657809257507324e-01
4.249028563499450684e-01 4.192759096622467041e-01
3.708275854587554932e-01 3.711188733577728271e-01
3.312627375125885010e-01 3.351503908634185791e-01
3.022655546665191650e-01 3.077117800712585449e-01
2.803902626037597656e-01 2.858481109142303467e-01
2.628811597824096680e-01 2.673300504684448242e-01
2.476899325847625732e-01 2.505990266799926758e-01
2.334234267473220825e-01 2.346846163272857666e-01
2.192642390727996826e-01 2.191059887409210205e-01
2.048728168010711670e-01 2.037623822689056396e-01
1.902768015861511230e-01 1.888147294521331787e-01
1.757505536079406738e-01 1.745687723159790039e-01
1.616965383291244507e-01 1.613708883523941040e-01
1.485408395528793335e-01 1.495294868946075439e-01
1.366545706987380981e-01 1.392664760351181030e-01
1.263070255517959595e-01 1.306976228952407837e-01
1.176475137472152710e-01 1.238343268632888794e-01
1.107095330953598022e-01 1.185987144708633423e-01
1.054279059171676636e-01 1.148450151085853577e-01
1.016621217131614685e-01 1.123818755149841309e-01
9.922040998935699463e-02 1.109931021928787231e-01
9.788200259208679199e-02 1.104550734162330627e-01
9.741592407226562500e-02 1.105509027838706970e-01
9.759616851806640625e-02 1.110806018114089966e-01
9.821315109729766846e-02 1.118683665990829468e-01
9.908181428909301758e-02 1.127669438719749451e-01
1.000466197729110718e-01 1.136594861745834351e-01
1.009840592741966248e-01 1.144594922661781311e-01
1.018028035759925842e-01 1.151089444756507874e-01
1.024421006441116333e-01 1.155752986669540405e-01
1.028686612844467163e-01 1.158476024866104126e-01
1.030727252364158630e-01 1.159319430589675903e-01
1.030632704496383667e-01 1.158468276262283325e-01
1.028631180524826050e-01 1.156186908483505249e-01
1.025041192770004272e-01 1.152778416872024536e-01
1.020226925611495972e-01 1.148547083139419556e-01
1.014558300375938416e-01 1.143773943185806274e-01
1.008381992578506470e-01 1.138696223497390747e-01
1.001996770501136780e-01 1.133496984839439392e-01
9.956420212984085083e-02 1.128303036093711853e-01
9.894911199808120728e-02 1.123188957571983337e-01
9.836553782224655151e-02 1.118186116218566895e-01
9.781894832849502563e-02 1.113293394446372986e-01
9.731057286262512207e-02 1.108492463827133179e-01
9.683851152658462524e-02 1.103757470846176147e-01
9.639921039342880249e-02 1.099066734313964844e-01
9.598860144615173340e-02 1.094409376382827759e-01
9.560288488864898682e-02 1.089788526296615601e-01
9.523930400609970093e-02 1.085223108530044556e-01
9.489630162715911865e-02 1.080743893980979919e-01
9.457344561815261841e-02 1.076390966773033142e-01
9.427133947610855103e-02 1.072208285331726074e-01
9.399108588695526123e-02 1.068238168954849243e-01
9.373400360345840454e-02 1.064515933394432068e-01
9.350103139877319336e-02 1.061066612601280212e-01
9.329248219728469849e-02 1.057903394103050232e-01
9.310784190893173218e-02 1.055025458335876465e-01
9.294555336236953735e-02 1.052419096231460571e-01
9.280315041542053223e-02 1.050059646368026733e-01
9.267739951610565186e-02 1.047914773225784302e-01
9.256452322006225586e-02 1.045946702361106873e-01
9.246045351028442383e-02 1.044116392731666565e-01
9.236118942499160767e-02 1.042386144399642944e-01
9.226305037736892700e-02 1.040722504258155823e-01
9.216290712356567383e-02 1.039097756147384644e-01
9.205834567546844482e-02 1.037491336464881897e-01
9.194772690534591675e-02 1.035889983177185059e-01
9.183026850223541260e-02 1.034286618232727051e-01
9.170590341091156006e-02 1.032680124044418335e-01
9.157516807317733765e-02 1.031073555350303650e-01
9.143910557031631470e-02 1.029472500085830688e-01
9.129908680915832520e-02 1.027883291244506836e-01
9.115650504827499390e-02 1.026312261819839478e-01
9.101285785436630249e-02 1.024763807654380798e-01
9.086939692497253418e-02 1.023240089416503906e-01
9.072719514369964600e-02 1.021741181612014771e-01
9.058704972267150879e-02 1.020264178514480591e-01
9.044938534498214722e-02 1.018804460763931274e-01
9.031449258327484131e-02 1.017355695366859436e-01
9.018231183290481567e-02 1.015910878777503967e-01
9.005270898342132568e-02 1.014462932944297791e-01
8.992540836334228516e-02 1.013005599379539490e-01
8.980007469654083252e-02 1.011532768607139587e-01
8.967637270689010620e-02 1.010040640830993652e-01
8.955402672290802002e-02 1.008526310324668884e-01
8.943276107311248779e-02 1.006988063454627991e-01
8.931236714124679565e-02 1.005425602197647095e-01
8.919266611337661743e-02 1.003839746117591858e-01
8.907353878021240234e-02 1.002231389284133911e-01
8.895479887723922729e-02 1.000601872801780701e-01
8.883634209632873535e-02 9.989530593156814575e-02
8.871799707412719727e-02 9.972861409187316895e-02
8.859965205192565918e-02 9.956023097038269043e-02
8.848113566637039185e-02 9.939024597406387329e-02
8.836225420236587524e-02 9.921876341104507446e-02
8.824288845062255859e-02 9.904580563306808472e-02
8.812291175127029419e-02 9.887140989303588867e-02
8.800222724676132202e-02 9.869558364152908325e-02
8.788075298070907593e-02 9.851836413145065308e-02
8.775849640369415283e-02 9.833973646163940430e-02
8.763547241687774658e-02 9.815973043441772461e-02
8.751169592142105103e-02 9.797833859920501709e-02
8.738726377487182617e-02 9.779550880193710327e-02
8.726225793361663818e-02 9.761124104261398315e-02
8.713675290346145630e-02 9.742549806833267212e-02
8.701084554195404053e-02 9.723821282386779785e-02
8.688462525606155396e-02 9.704935550689697266e-02
8.675812184810638428e-02 9.685886651277542114e-02
8.663143217563629150e-02 9.666667878627777100e-02
8.650460094213485718e-02 9.647279232740402222e-02
8.637765049934387207e-02 9.627716243267059326e-02
8.625064790248870850e-02 9.607985615730285645e-02
8.612363040447235107e-02 9.588091075420379639e-02
8.599665760993957520e-02 9.568039327859878540e-02
8.586978912353515625e-02 9.547846764326095581e-02
8.574313670396804810e-02 9.527526050806045532e-02
8.561676740646362305e-02 9.507092833518981934e-02
8.549081534147262573e-02 9.486572444438934326e-02
8.536538481712341309e-02 9.465985000133514404e-02
8.524059504270553589e-02 9.445349872112274170e-02
8.511656522750854492e-02 9.424692392349243164e-02
8.499343693256378174e-02 9.404033422470092773e-02
8.487130701541900635e-02 9.383394569158554077e-02
8.475030213594436646e-02 9.362792968750000000e-02
8.463054150342941284e-02 9.342246502637863159e-02
8.451209962368011475e-02 9.321771562099456787e-02
8.439509570598602295e-02 9.301385283470153809e-02
8.427960425615310669e-02 9.281094372272491455e-02
8.416569232940673828e-02 9.260909259319305420e-02
8.405343443155288696e-02 9.240841865539550781e-02
8.394286781549453735e-02 9.220895916223526001e-02
8.383404463529586792e-02 9.201075881719589233e-02
8.372696489095687866e-02 9.181383997201919556e-02
8.362165838479995728e-02 9.161818027496337891e-02
8.351809531450271606e-02 9.142378717660903931e-02
8.341625332832336426e-02 9.123066812753677368e-02
8.331611752510070801e-02 9.103873372077941895e-02
8.321758359670639038e-02 9.084794670343399048e-02
8.312057703733444214e-02 9.065825492143630981e-02
8.302503824234008789e-02 9.046957641839981079e-02
8.293084055185317993e-02 9.028185158967971802e-02
8.283786475658416748e-02 9.009498357772827148e-02
8.274598419666290283e-02 8.990890532732009888e-02
8.265507221221923828e-02 8.972352743148803711e-02
8.256499469280242920e-02 8.953876793384552002e-02
8.247561007738113403e-02 8.935453742742538452e-02
8.238676935434341431e-02 8.917076140642166138e-02
8.229833841323852539e-02 8.898735791444778442e-02
8.221014589071273804e-02 8.880422264337539673e-02
8.212209492921829224e-02 8.862131088972091675e-02
8.203401416540145874e-02 8.843852579593658447e-02
8.194576203823089600e-02 8.825583010911941528e-02
8.185724169015884399e-02 8.807312697172164917e-02
8.176831901073455811e-02 8.789038658142089844e-02
8.167883753776550293e-02 8.770756423473358154e-02
8.158871531486511230e-02 8.752460777759552002e-02
8.149784058332443237e-02 8.734147995710372925e-02
8.140613138675689697e-02 8.715818822383880615e-02
8.131345361471176147e-02 8.697469532489776611e-02
8.121973276138305664e-02 8.679100871086120605e-02
8.112489432096481323e-02 8.660709857940673828e-02
8.102888613939285278e-02 8.642297238111495972e-02
8.093163371086120605e-02 8.623863011598587036e-02
8.083305507898330688e-02 8.605404943227767944e-02
8.073315024375915527e-02 8.586917817592620850e-02
8.063188195228576660e-02 8.568397909402847290e-02
8.052921295166015625e-02 8.549834042787551880e-02
8.042511343955993652e-02 8.531219512224197388e-02
8.031960576772689819e-02 8.512531965970993042e-02
8.021264523267745972e-02 8.493752032518386841e-02
8.010426163673400879e-02 8.474857360124588013e-02
7.999442517757415771e-02 8.455818891525268555e-02
7.988315820693969727e-02 8.436599373817443848e-02
7.977043837308883667e-02 8.417163789272308350e-02
7.965624332427978516e-02 8.397473394870758057e-02
7.954053580760955811e-02 8.377487212419509888e-02
7.942327111959457397e-02 8.357165008783340454e-02
7.930441945791244507e-02 8.336470276117324829e-02
7.918389886617660522e-02 8.315371721982955933e-02
7.906166464090347290e-02 8.293841034173965454e-02
7.893762737512588501e-02 8.271859586238861084e-02
7.881172001361846924e-02 8.249417692422866821e-02
7.868395745754241943e-02 8.226516842842102051e-02
7.855428755283355713e-02 8.203168213367462158e-02
7.842274010181427002e-02 8.179393410682678223e-02
7.828937470912933350e-02 8.155214041471481323e-02
7.815429568290710449e-02 8.130669593811035156e-02
7.801762223243713379e-02 8.105792105197906494e-02
7.787946611642837524e-02 8.080621063709259033e-02
7.774005085229873657e-02 8.055183291435241699e-02
7.759949564933776855e-02 8.029512315988540649e-02
7.745798677206039429e-02 8.003625273704528809e-02
7.731570303440093994e-02 7.977536320686340332e-02
7.717281579971313477e-02 7.951255142688751221e-02
7.702949643135070801e-02 7.924781739711761475e-02
7.688587903976440430e-02 7.898116111755371094e-02
7.674212753772735596e-02 7.871259748935699463e-02
7.659842818975448608e-02 7.844212651252746582e-02
7.645482569932937622e-02 7.816982269287109375e-02
7.631149142980575562e-02 7.789579033851623535e-02
7.616851478815078735e-02 7.762026786804199219e-02
7.602599263191223145e-02 7.734350115060806274e-02
7.588408142328262329e-02 7.706584036350250244e-02
7.574283331632614136e-02 7.678773999214172363e-02
7.560242712497711182e-02 7.650958001613616943e-02
7.546298950910568237e-02 7.623180747032165527e-02
7.532463222742080688e-02 7.595487684011459351e-02
7.518748939037322998e-02 7.567923516035079956e-02
7.505165785551071167e-02 7.540530711412429810e-02
7.491721957921981812e-02 7.513356953859329224e-02
7.478427141904830933e-02 7.486446201801300049e-02
7.465282827615737915e-02 7.459845393896102905e-02
7.452297955751419067e-02 7.433599233627319336e-02
7.439471036195755005e-02 7.407750189304351807e-02
7.426802814006805420e-02 7.382342219352722168e-02
7.414292544126510620e-02 7.357411086559295654e-02
7.401936501264572144e-02 7.332997024059295654e-02
7.389731705188751221e-02 7.309132069349288940e-02
7.377669960260391235e-02 7.285846769809722900e-02
7.365744560956954956e-02 7.263171672821044922e-02
7.353940606117248535e-02 7.241133600473403931e-02
7.342248409986495972e-02 7.219754159450531006e-02
7.330650091171264648e-02 7.199050486087799072e-02
7.319131493568420410e-02 7.179033011198043823e-02
7.307670265436172485e-02 7.159708440303802490e-02
7.296251505613327026e-02 7.141079008579254150e-02
7.284855097532272339e-02 7.123147696256637573e-02
7.273460179567337036e-02 7.105915248394012451e-02
