0.0 2.3 1.9023556
0.005 2.2061272 1.9732623
0.01 2.0352012 1.9355916
0.015 1.9405009 1.8977365
0.02 1.8751169 1.864149
0.025 1.8206123 1.8340691
0.03 1.7834413 1.8067384
0.035 1.7457109 1.7815939
0.04 1.7194539 1.7582222
0.045 1.6930446 1.7363143
0.05 1.6708634 1.7156365
0.055 1.6525385 1.6960106
0.06 1.6329394 1.6772976
0.065 1.6191377 1.6593882
0.07 1.6026678 1.6421951
0.075 1.5905168 1.6256483
0.08 1.5774552 1.6096891
0.085 1.5658313 1.59427
0.09 1.5554117 1.5793506
0.095 1.5445671 1.564896
0.1 1.535512 1.5508769
0.105 1.5259731 1.537267
0.11 1.5174019 1.5240433
0.115 1.5092098 1.5111861
0.12 1.5009824 1.4986773
0.125 1.4936605 1.4864999
0.13 1.4860573 1.4746395
0.135 1.4790431 1.4630821
0.14 1.4722766 1.4518154
0.145 1.4652982 1.4408278
0.15 1.4592791 1.4301085
0.155 1.4523921 1.4196482
0.16 1.4468186 1.4094368
0.165 1.4402053 1.3994657
0.17 1.4347844 1.3897271
0.175 1.4285549 1.3802128
0.18 1.4231362 1.3709161
0.185 1.4172698 1.3618295
0.19 1.4118302 1.3529468
0.195 1.4062351 1.3442615
0.2 1.4007907 1.3357687
0.205 1.3953845 1.3274616
0.21 1.3899269 1.3193355
0.215 1.384667 1.3113852
0.22 1.3791598 1.3036058
0.225 1.374022 1.2959926
0.23 1.3684315 1.2885411
0.235 1.3633765 1.2812476
0.24 1.3576953 1.274107
0.245 1.3526557 1.2671158
0.25 1.3469004 1.2602706
0.255 1.3417925 1.2535672
0.26 1.3359852 1.2470024
0.265 1.3307293 1.2405725
0.27 1.3248785 1.2342744
0.275 1.3194123 1.2281053
0.28 1.3135052 1.2220618
0.285 1.307785 1.2161407
0.29 1.3017883 1.2103395
0.295 1.2957835 1.2046554
0.3 1.2896488 1.1990858
0.305 1.2833351 1.1936278
0.31 1.2770027 1.1882795
0.315 1.2703572 1.1830378
0.32 1.2637581 1.1779006
0.325 1.2567561 1.1728656
0.33 1.2498132 1.1679308
0.335 1.242424 1.1630936
0.34 1.2350549 1.1583524
0.345 1.2272368 1.1537046
0.35 1.2193559 1.1491487
0.355 1.2110513 1.1446825
0.36 1.2025708 1.1403041
0.365 1.1937022 1.1360118
0.37 1.1845317 1.1318039
0.375 1.1749987 1.1276783
0.38 1.1650419 1.1236335
0.385 1.1547207 1.119668
0.39 1.1438702 1.1157801
0.395 1.1326128 1.111968
0.4 1.1207444 1.1082302
0.405 1.1083788 1.1045657
0.41 1.0953442 1.1009724
0.415 1.0816739 1.097449
0.42 1.0672949 1.0939943
0.425 1.0520982 1.0906069
0.43 1.0361606 1.0872855
0.435 1.01919 1.0840287
0.44 1.0014404 1.0808351
0.445 0.98242207 1.0777037
0.45 0.96256815 1.0746329
0.455 0.94120489 1.0716219
0.46 0.9189216 1.0686696
0.465 0.89490064 1.0657743
0.47 0.86984598 1.0629351
0.475 0.84285737 1.0601513
0.48 0.81470222 1.0574216
0.485 0.78447264 1.0547445
0.49 0.75294939 1.0521196
0.495 0.71929679 1.0495455
0.5 0.68426986 1.0470216
