0.0 1.78 2.3 2.0748267
0.005 1.78 2.2715601 2.0374699
0.01 1.78 2.2315675 2.0132053
0.015 1.78 2.2291536 2.014326
0.02 1.78 2.2425482 2.018796
0.025 1.78 2.2570408 2.0251534
0.03 1.78 2.2721316 2.030653
0.035 1.78 2.2809058 2.0347307
0.04 1.78 2.2887971 2.037507
0.045 1.78 2.2929535 2.0393243
0.05 1.78 2.2954177 2.0404909
0.055 1.78 2.2979484 2.0412302
0.06 1.78 2.2978777 2.0416903
0.065 1.78 2.2996008 2.0419676
0.07 1.78 2.2991083 2.0421252
0.075 1.78 2.2998039 2.0422049
0.08 1.78 2.2998764 2.0422337
0.085 1.78 2.2996532 2.0422316
0.09 1.78 2.3002083 2.0422099
0.095 1.78 2.2996975 2.0421772
0.1 1.78 2.3001336 2.0421386
0.105 1.78 2.299952 2.042098
0.11 1.78 2.2998955 2.0420573
0.115 1.78 2.3001693 2.0420182
0.12 1.78 2.2997922 2.0419807
0.125 1.78 2.3001628 2.0419457
0.13 1.78 2.2999188 2.0419135
0.135 1.78 2.2999662 2.0418837
0.14 1.78 2.3001392 2.0418565
0.145 1.78 2.2997768 2.0418315
0.15 1.78 2.3002612 2.041809
0.155 1.78 2.2997518 2.0417886
0.16 1.78 2.3002052 2.0417702
0.165 1.78 2.2998765 2.0417538
0.17 1.78 2.3000492 2.0417387
0.175 1.78 2.3000218 2.0417256
0.18 1.78 2.2999347 2.041714
0.185 1.78 2.3000789 2.0417035
0.19 1.78 2.2999291 2.0416944
0.195 1.78 2.3000413 2.0416865
0.2 1.78 2.2999862 2.04168
0.205 1.78 2.2999867 2.0416744
0.21 1.78 2.3000181 2.04167
0.215 1.78 2.2999889 2.0416663
0.22 1.78 2.2999827 2.0416636
0.225 1.78 2.300051 2.041662
0.23 1.78 2.2999126 2.041661
0.235 1.78 2.3001159 2.041661
0.24 1.78 2.299872 2.0416617
0.245 1.78 2.3001278 2.0416632
0.25 1.78 2.2998938 2.041665
0.255 1.78 2.3000798 2.0416677
0.26 1.78 2.2999567 2.041671
0.265 1.78 2.300012 2.041675
0.27 1.78 2.300014 2.0416796
0.275 1.78 2.2999693 2.0416846
0.28 1.78 2.3000362 2.0416903
0.285 1.78 2.2999646 2.0416965
0.29 1.78 2.3000289 2.041703
0.295 1.78 2.2999775 2.0417101
0.3 1.78 2.3000183 2.0417175
0.305 1.78 2.299982 2.0417256
0.31 1.78 2.3000223 2.041734
0.315 1.78 2.2999716 2.0417428
0.32 1.78 2.3000355 2.0417519
0.325 1.78 2.2999605 2.0417614
0.33 1.78 2.3000396 2.0417712
0.335 1.78 2.2999657 2.0417814
0.34 1.78 2.3000232 2.041792
0.345 1.78 2.2999903 2.0418024
0.35 1.78 2.2999924 2.0418136
0.355 1.78 2.3000213 2.0418248
0.36 1.78 2.2999648 2.0418365
0.365 1.78 2.3000419 2.0418484
0.37 1.78 2.2999539 2.0418606
0.375 1.78 2.3000444 2.041873
0.38 1.78 2.2999602 2.0418854
0.385 1.78 2.3000331 2.041898
0.39 1.78 2.2999751 2.0419114
0.395 1.78 2.3000175 2.0419245
0.4 1.78 2.2999901 2.0419378
0.405 1.78 2.3000032 2.0419514
0.41 1.78 2.3000034 2.041965
0.415 1.78 2.2999894 2.0419788
0.42 1.78 2.3000181 2.0419931
0.425 1.78 2.2999728 2.0420072
0.43 1.78 2.3000366 2.0420215
0.435 1.78 2.2999538 2.0420358
0.44 1.78 2.3000557 2.0420506
0.445 1.78 2.2999377 2.0420651
0.45 1.78 2.3000689 2.04208
0.455 1.78 2.2999306 2.042095
0.46 1.78 2.3000706 2.04211
0.465 1.78 2.2999354 2.042125
0.47 1.78 2.3000601 2.0421402
0.475 1.78 2.29995 2.0421555
0.48 1.78 2.3000411 2.0421708
0.485 1.78 2.2999699 2.0421865
0.49 1.78 2.3000188 2.042202
0.495 1.78 2.2999908 2.0422175
0.5 1.78 2.2999971 2.0422332
