0.0 1.9 2.3 2.1057298
0.005 1.9 2.2954536 2.0937486
0.01 1.9 2.2874267 2.0937386
0.015 1.9 2.2827731 2.0931287
0.02 1.9 2.2804622 2.0921817
0.025 1.9 2.2790823 2.090829
0.03 1.9 2.2786877 2.0894704
0.035 1.9 2.2782025 2.0884671
0.04 1.9 2.2527827 2.08095
0.045 1.9 2.1790946 2.0354753
0.05 1.9 2.0943518 1.9980131
0.055 1.9 2.0297925 1.965455
0.06 1.9 1.9707679 1.935623
0.065 1.9 1.9155495 1.9070461
0.07 1.9 1.8600499 1.8787503
0.075 1.9 1.8034755 1.850023
0.08 1.9 1.7453005 1.8202803
0.085 1.9 1.6833859 1.7890053
0.09 1.9 1.6187642 1.7557403
0.095 1.9 1.5490091 1.7201213
0.1 1.9 1.5538238 1.7219574
0.105 1.9 1.6801177 1.7888906
0.11 1.9 1.8267085 1.8623991
0.115 1.9 1.9533036 1.9300241
0.12 1.9 2.0631275 1.9862138
0.125 1.9 2.1495923 2.0280094
0.13 1.9 2.2090324 2.056818
0.135 1.9 2.2504262 2.0748453
0.14 1.9 2.2727733 2.0850272
0.145 1.9 2.2866854 2.090704
0.15 1.9 2.293551 2.0942721
0.155 1.9 2.2963346 2.096747
0.16 1.9 2.2991207 2.0984335
0.165 1.9 2.2986873 2.0995078
0.17 1.9 2.3001615 2.1001582
0.175 1.9 2.2996336 2.1005547
0.18 1.9 2.2999381 2.100812
0.185 1.9 2.3002029 2.1009932
0.19 1.9 2.2996686 2.101128
0.195 1.9 2.3003568 2.1012292
0.2 1.9 2.2997545 2.1013026
0.205 1.9 2.3001332 2.1013532
0.21 1.9 2.3000568 2.101385
0.215 1.9 2.2998279 2.1014028
0.22 1.9 2.3002685 2.1014094
0.225 1.9 2.2997366 2.101408
0.23 1.9 2.3002243 2.1014009
0.235 1.9 2.2998923 2.1013885
0.24 1.9 2.3000077 2.1013732
0.245 1.9 2.3001082 2.1013556
0.25 1.9 2.2998378 2.101335
0.255 1.9 2.3001934 2.1013136
0.26 1.9 2.2998456 2.1012907
0.265 1.9 2.3001068 2.1012673
0.27 1.9 2.2999785 2.1012425
0.275 1.9 2.2999605 2.1012173
0.28 1.9 2.3000943 2.1011918
0.285 1.9 2.2998925 2.1011658
0.29 1.9 2.3001009 2.1011395
0.295 1.9 2.299939 2.1011128
0.3 1.9 2.3000202 2.1010857
0.305 1.9 2.3000285 2.1010587
0.31 1.9 2.299945 2.1010313
0.315 1.9 2.3000705 2.1010041
0.32 1.9 2.2999422 2.1009765
0.325 1.9 2.3000364 2.1009488
0.33 1.9 2.2999999 2.1009212
0.335 1.9 2.29997 2.1008937
0.34 1.9 2.3000563 2.100866
0.345 1.9 2.2999346 2.1008387
0.35 1.9 2.3000637 2.100811
0.355 1.9 2.2999536 2.1007833
0.36 1.9 2.3000257 2.100756
0.365 1.9 2.2999995 2.1007285
0.37 1.9 2.2999828 2.1007013
0.375 1.9 2.3000295 2.1006742
0.38 1.9 2.2999701 2.100647
0.385 1.9 2.3000243 2.1006203
0.39 1.9 2.2999888 2.1005936
0.395 1.9 2.2999987 2.100567
0.4 1.9 2.3000136 2.1005406
0.405 1.9 2.2999806 2.1005144
0.41 1.9 2.3000209 2.1004884
0.415 1.9 2.2999841 2.100463
0.42 1.9 2.300009 2.1004372
0.425 1.9 2.3 2.100412
0.43 1.9 2.299994 2.1003866
0.435 1.9 2.3000098 2.1003618
0.44 1.9 2.2999919 2.100337
0.445 1.9 2.3000036 2.1003127
0.45 1.9 2.3000047 2.1002884
0.455 1.9 2.2999873 2.1002645
0.46 1.9 2.3000209 2.1002412
0.465 1.9 2.2999742 2.1002176
0.47 1.9 2.3000285 2.1001945
0.475 1.9 2.2999729 2.1001716
0.48 1.9 2.3000242 2.1001492
0.485 1.9 2.299981 2.1001267
0.49 1.9 2.3000145 2.1001048
0.495 1.9 2.29999 2.1000829
0.5 1.9 2.3000074 2.1000614
