0.0 1.85 2.3 2.0773253
0.005 1.85 2.2953982 2.068244
0.01 1.85 2.2872365 2.0671992
0.015 1.85 2.2824988 2.0658195
0.02 1.85 2.2802121 2.0646458
0.025 1.85 2.2788969 2.0636008
0.03 1.85 2.2785671 2.0628028
0.035 1.85 2.2781267 2.062253
0.04 1.85 2.271065 2.0601277
0.045 1.85 2.2502518 2.0481312
0.05 1.85 2.2258673 2.0375633
0.055 1.85 2.2071003 2.0284252
0.06 1.85 2.1908932 2.0205798
0.065 1.85 2.1766892 2.0136003
0.07 1.85 2.1628837 2.0070565
0.075 1.85 2.1494251 2.0006618
0.08 1.85 2.1361533 1.9942442
0.085 1.85 2.1225297 1.9877042
0.09 1.85 2.1090815 1.9809872
0.095 1.85 2.0951488 1.9740667
0.1 1.85 2.0811598 1.9669311
0.105 1.85 2.0668764 1.959577
0.11 1.85 2.0522172 1.9520061
0.115 1.85 2.0374469 1.9442211
0.12 1.85 2.0221364 1.9362262
0.125 1.85 2.0066835 1.9280249
0.13 1.85 1.9907512 1.9196197
0.135 1.85 1.9744641 1.9110128
0.14 1.85 1.9578479 1.902205
0.145 1.85 1.9406599 1.893196
0.15 1.85 1.9232022 1.883983
0.155 1.85 1.9050828 1.8745618
0.16 1.85 1.8865954 1.8649254
0.165 1.85 1.8674705 1.8550644
0.17 1.85 1.8477908 1.844965
0.175 1.85 1.8275029 1.8346107
0.18 1.85 1.8064917 1.8239806
0.185 1.85 1.784816 1.8130486
0.19 1.85 1.7623095 1.8017846
0.195 1.85 1.7389888 1.7901527
0.2 1.85 1.7147514 1.7781117
0.205 1.85 1.6908248 1.7663707
0.21 1.85 1.6693176 1.756052
0.215 1.85 1.6502893 1.7468581
0.22 1.85 1.6330643 1.7386082
0.225 1.85 1.617449 1.7311575
0.23 1.85 1.6031077 1.7243899
0.235 1.85 1.5899252 1.7182097
0.24 1.85 1.577652 1.7125373
0.245 1.85 1.5662553 1.7073061
0.25 1.85 1.5555281 1.7024589
0.255 1.85 1.5454757 1.6979458
0.26 1.85 1.5359378 1.693724
0.265 1.85 1.5269202 1.6897557
0.27 1.85 1.518314 1.686007
0.275 1.85 1.5101098 1.6824486
0.28 1.85 1.5022418 1.6790538
0.285 1.85 1.4946871 1.6757989
0.29 1.85 1.4874093 1.6726626
0.295 1.85 1.4803785 1.6696267
0.3 1.85 1.4735761 1.6666741
0.305 1.85 1.4669693 1.66379
0.31 1.85 1.4605518 1.6609612
0.315 1.85 1.4542886 1.6581764
0.32 1.85 1.4481822 1.6554251
0.325 1.85 1.4421968 1.6526989
0.33 1.85 1.4363396 1.6499894
0.335 1.85 1.4305777 1.6472906
0.34 1.85 1.4249169 1.6445962
0.345 1.85 1.4193324 1.6419013
0.35 1.85 1.4138225 1.6392019
0.355 1.85 1.4083745 1.6364937
0.36 1.85 1.4029761 1.633774
0.365 1.85 1.3976275 1.6310399
0.37 1.85 1.3923063 1.6282885
0.375 1.85 1.3870224 1.625518
0.38 1.85 1.3817472 1.6227262
0.385 1.85 1.3764955 1.6199116
0.39 1.85 1.3712373 1.6170716
0.395 1.85 1.3659866 1.6142056
0.4 1.85 1.3607177 1.6113114
0.405 1.85 1.3554379 1.6083877
0.41 1.85 1.3501307 1.6054329
0.415 1.85 1.3447924 1.6024455
0.42 1.85 1.3394188 1.5994241
0.425 1.85 1.3339924 1.5963671
0.43 1.85 1.3285233 1.5932732
0.435 1.85 1.3229789 1.5901406
0.44 1.85 1.3173834 1.5869682
0.445 1.85 1.31169 1.5837543
0.45 1.85 1.3059349 1.5804979
0.455 1.85 1.3000599 1.5771971
0.46 1.85 1.2941089 1.5738511
0.465 1.85 1.288017 1.5704584
0.47 1.85 1.2818306 1.5670178
0.475 1.85 1.2754831 1.5635281
0.48 1.85 1.2690176 1.5599881
0.485 1.85 1.2623712 1.5563967
0.49 1.85 1.2555781 1.5527532
0.495 1.85 1.248584 1.5490563
0.5 1.85 1.2414092 1.545305
