4.166432857513427734e+00 3.725166797637939453e+00
3.762800693511962891e+00 3.385903596878051758e+00
3.394217014312744141e+00 3.078338861465454102e+00
3.059532165527343750e+00 2.801517248153686523e+00
2.757841825485229492e+00 2.554247379302978516e+00
2.488038063049316406e+00 2.334976673126220703e+00
2.248628377914428711e+00 2.141916513442993164e+00
2.037843942642211914e+00 1.973125696182250977e+00
1.853719949722290039e+00 1.826527357101440430e+00
1.694121956825256348e+00 1.699909448623657227e+00
1.556751728057861328e+00 1.590952515602111816e+00
1.439186334609985352e+00 1.497276067733764648e+00
1.338942050933837891e+00 1.416490197181701660e+00
1.253536701202392578e+00 1.346239924430847168e+00
1.180539608001708984e+00 1.284222960472106934e+00
1.117596507072448730e+00 1.228181600570678711e+00
1.062423586845397949e+00 1.175889492034912109e+00
1.012791395187377930e+00 1.125171184539794922e+00
9.665320515632629395e-01 1.073970317840576172e+00
9.215933680534362793e-01 1.020468354225158691e+00
8.761375546455383301e-01 9.632147550582885742e-01
8.286532163619995117e-01 9.012367129325866699e-01
7.780482769012451172e-01 8.340976834297180176e-01
7.236948609352111816e-01 7.619204521179199219e-01
6.654397845268249512e-01 6.853978633880615234e-01
6.036030054092407227e-01 6.058194637298583984e-01
5.389943122863769531e-01 5.251438021659851074e-01
4.729749560356140137e-01 4.461103379726409912e-01
4.075644612312316895e-01 3.723089098930358887e-01
3.455285429954528809e-01 3.079656362533569336e-01
2.902500927448272705e-01 2.570456266403198242e-01
2.450406998395919800e-01 2.215820997953414917e-01
2.117771804332733154e-01 2.002339065074920654e-01
1.896543502807617188e-01 1.887118667364120483e-01
1.754488795995712280e-01 1.820337772369384766e-01
1.653334796428680420e-01 1.765454709529876709e-01
1.565344482660293579e-01 1.704530566930770874e-01
1.477686762809753418e-01 1.633744537830352783e-01
1.388668268918991089e-01 1.557013839483261108e-01
1.302384436130523682e-01 1.481145620346069336e-01
1.224684268236160278e-01 1.412873119115829468e-01
1.160754933953285217e-01 1.357259303331375122e-01
1.113899201154708862e-01 1.317021101713180542e-01
1.085107475519180298e-01 1.292445808649063110e-01
1.073139160871505737e-01 1.281729936599731445e-01
1.074951291084289551e-01 1.281577348709106445e-01
1.086326837539672852e-01 1.287924498319625854e-01
1.102588921785354614e-01 1.296663433313369751e-01
1.119279637932777405e-01 1.304245442152023315e-01
1.132708936929702759e-01 1.308089941740036011e-01
1.140307411551475525e-01 1.306772381067276001e-01
1.140764504671096802e-01 1.300005018711090088e-01
1.133969798684120178e-01 1.288455277681350708e-01
1.120809540152549744e-01 1.273469030857086182e-01
1.102870106697082520e-01 1.256750077009201050e-01
1.082109957933425903e-01 1.240051612257957458e-01
1.060542240738868713e-01 1.224911436438560486e-01
1.039965376257896423e-01 1.212458461523056030e-01
1.021764129400253296e-01 1.203302592039108276e-01
1.006791442632675171e-01 1.197507977485656738e-01
9.953375160694122314e-02 1.194643601775169373e-01
9.871727973222732544e-02 1.193900108337402344e-01
9.816574305295944214e-02 1.194244027137756348e-01
9.778939932584762573e-02 1.194592267274856567e-01
9.748969972133636475e-02 1.193972676992416382e-01
9.717530012130737305e-02 1.191651672124862671e-01
9.677474200725555420e-02 1.187208443880081177e-01
9.624432772397994995e-02 1.180553659796714783e-01
9.557013213634490967e-02 1.171896830201148987e-01
9.476523846387863159e-02 1.161671876907348633e-01
9.386300295591354370e-02 1.150447130203247070e-01
9.290856122970581055e-02 1.138825640082359314e-01
9.194964170455932617e-02 1.127359643578529358e-01
9.102884680032730103e-02 1.116486564278602600e-01
9.017791599035263062e-02 1.106490939855575562e-01
8.941461890935897827e-02 1.097496524453163147e-01
8.874226361513137817e-02 1.089480072259902954e-01
8.815154433250427246e-02 1.082304939627647400e-01
8.762391656637191772e-02 1.075766310095787048e-01
8.713588863611221313e-02 1.069634184241294861e-01
8.666330575942993164e-02 1.063694730401039124e-01
8.618515729904174805e-02 1.057778745889663696e-01
8.568611741065979004e-02 1.051779836416244507e-01
8.515799045562744141e-02 1.045656055212020874e-01
8.459980040788650513e-02 1.039421334862709045e-01
8.401662856340408325e-02 1.033130660653114319e-01
8.341783285140991211e-02 1.026857718825340271e-01
8.281485736370086670e-02 1.020676046609878540e-01
8.221897482872009277e-02 1.014640927314758301e-01
8.163946121931076050e-02 1.008778661489486694e-01
8.108241111040115356e-02 1.003082767128944397e-01
8.055005967617034912e-02 9.975158423185348511e-02
8.004112541675567627e-02 9.920194000005722046e-02
7.955146580934524536e-02 9.865241497755050659e-02
7.907524704933166504e-02 9.809637814760208130e-02
7.860627025365829468e-02 9.752857685089111328e-02
7.813906669616699219e-02 9.694595634937286377e-02
7.766979187726974487e-02 9.634802490472793579e-02
7.719674706459045410e-02 9.573674947023391724e-02
7.672031223773956299e-02 9.511603415012359619e-02
7.624262571334838867e-02 9.449097514152526855e-02
7.576685398817062378e-02 9.386698156595230103e-02
7.529655098915100098e-02 9.324903786182403564e-02
7.483483105897903442e-02 9.264094382524490356e-02
7.438387721776962280e-02 9.204516559839248657e-02
7.394471019506454468e-02 9.146266430616378784e-02
7.351706922054290771e-02 9.089318662881851196e-02
7.309976965188980103e-02 9.033564478158950806e-02
7.269103080034255981e-02 8.978856354951858521e-02
