0.0 2.3 2.2748632
0.005 2.2814572 2.2741668
0.01 2.2483574 2.254593
0.015 2.2292031 2.238182
0.02 2.2195494 2.2232745
0.025 2.213551 2.2110825
0.03 2.2115344 2.2031288
0.035 2.2092195 2.199471
0.04 2.2078753 2.1967115
0.045 2.2032523 2.1919985
0.05 2.1951057 2.1850438
0.055 2.1851791 2.176231
0.06 2.1727123 2.1658823
0.065 2.1605314 2.1542423
0.07 2.1467072 2.1415007
0.075 2.1331023 2.1278186
0.08 2.118866 2.1133356
0.085 2.1041207 2.0981753
0.09 2.0894787 2.082444
0.095 2.073947 2.0662289
0.1 2.0585632 2.0496001
0.105 2.0425124 2.0326087
0.11 2.0261523 2.0152905
0.115 2.009561 1.9976656
0.12 1.9922417 1.9797399
0.125 1.9748373 1.961509
0.13 1.9566839 1.9429578
0.135 1.9381614 1.9240612
0.14 1.9191843 1.9047866
0.145 1.8993797 1.8850917
0.15 1.8793816 1.864928
0.155 1.8582599 1.8442376
0.16 1.8369146 1.8229535
0.165 1.8144292 1.8010001
0.17 1.7914164 1.7782906
0.175 1.767385 1.7547266
0.18 1.7424456 1.7301962
0.185 1.7165302 1.7045721
0.19 1.6894086 1.6777103
0.195 1.6611725 1.6494468
0.2 1.6315166 1.6195973
0.205 1.6004715 1.5879529
0.21 1.5677694 1.5542824
0.215 1.5333583 1.5183303
0.22 1.4969309 1.4798205
0.225 1.4584612 1.438465
0.23 1.4174775 1.3939781
0.235 1.3740595 1.3460999
0.24 1.3275397 1.2946345
0.245 1.2780793 1.2395014
0.25 1.2249039 1.180795
0.255 1.1681805 1.1188512
0.26 1.1071829 1.0542884
0.265 1.0420673 0.98801064
0.27 0.97233261 0.9211379
0.275 0.89824126 0.8548828
0.28 0.81972158 0.79039305
0.285 0.73736201 0.7286169
0.29 0.65152016 0.67022544
0.295 0.56440431 0.61560535
0.3 0.54183392 0.5626006
0.305 0.57409899 0.57869136
0.31 0.61437585 0.6041483
0.315 0.66034047 0.633204
0.32 0.71023594 0.6678679
0.325 0.77130874 0.71226895
0.33 0.83594969 0.7696948
0.335 0.91551343 0.8420904
0.34 1.0013367 0.93041235
0.345 1.1047001 1.0347928
0.35 1.2173391 1.154368
0.355 1.3475927 1.2869521
0.36 1.4859968 1.4287517
0.365 1.634698 1.5743213
0.37 1.7811295 1.7169514
0.375 1.9194424 1.8495985
0.38 2.0400087 1.9662066
0.385 2.1362221 2.0629456
0.39 2.2041779 2.1387978
0.395 2.2489223 2.1952438
0.4 2.2741488 2.235334
0.405 2.2882467 2.262657
0.41 2.2945709 2.2805948
0.415 2.2978432 2.291949
0.42 2.2990845 2.2988546
0.425 2.2996051 2.302849
0.43 2.2999592 2.3049943
0.435 2.2998551 2.3060012
0.44 2.3001184 2.306334
0.445 2.2998889 2.306289
0.45 2.3001413 2.3060493
0.455 2.2998937 2.3057265
0.46 2.3001535 2.3053846
0.465 2.2998795 2.305059
0.47 2.3001743 2.3047662
0.475 2.2998604 2.304513
0.48 2.3001818 2.3042996
0.485 2.2998645 2.3041232
0.49 2.3001509 2.3039796
0.495 2.2999068 2.3038645
0.5 2.3000817 2.3037724
