0.0 1.85 2.3 2.0078726
0.005 1.85 2.2436281 2.0128548
0.01 1.85 2.1423048 2.01639
0.015 1.85 2.0847413 2.0159426
0.02 1.85 2.05018 2.0113847
0.025 1.85 2.0239859 2.0034752
0.03 1.85 2.0095979 1.9931514
0.035 1.85 1.9951986 1.9813943
0.04 1.85 1.9878816 1.9691329
0.045 1.85 1.9807247 1.9571645
0.05 1.85 1.9754334 1.9461036
0.055 1.85 1.9729371 1.9363596
0.06 1.85 1.9686358 1.9281452
0.065 1.85 1.9681636 1.9215066
0.07 1.85 1.9653479 1.9163663
0.075 1.85 1.9649054 1.9125674
0.08 1.85 1.9638367 1.9099131
0.085 1.85 1.9628434 1.9081974
0.09 1.85 1.962924 1.9072242
0.095 1.85 1.9618718 1.9068193
0.1 1.85 1.962102 1.906836
0.105 1.85 1.9616096 1.9071534
0.11 1.85 1.9614038 1.9076769
0.115 1.85 1.9615527 1.9083333
0.12 1.85 1.9610376 1.9090674
0.125 1.85 1.9613766 1.9098389
0.13 1.85 1.9610329 1.9106193
0.135 1.85 1.9610625 1.9113884
0.14 1.85 1.9611969 1.912133
0.145 1.85 1.9607908 1.9128454
0.15 1.85 1.9612998 1.9135206
0.155 1.85 1.9607093 1.9141564
0.16 1.85 1.9612417 1.9147534
0.165 1.85 1.9607992 1.9153118
0.17 1.85 1.961084 1.9158335
0.175 1.85 1.9609323 1.916321
0.18 1.85 1.9609521 1.9167769
0.185 1.85 1.9610007 1.9172034
0.19 1.85 1.9609112 1.9176035
0.195 1.85 1.9609903 1.917979
0.2 1.85 1.9609302 1.918333
0.205 1.85 1.9609601 1.9186673
0.21 1.85 1.9609397 1.9189837
0.215 1.85 1.9609687 1.9192846
0.22 1.85 1.9609046 1.9195714
0.225 1.85 1.9610213 1.9198453
0.23 1.85 1.9608463 1.9201083
0.235 1.85 1.961077 1.9203608
0.24 1.85 1.9608107 1.920605
0.245 1.85 1.9610934 1.9208407
0.25 1.85 1.9608232 1.9210694
0.255 1.85 1.9610615 1.9212918
0.26 1.85 1.9608719 1.9215086
0.265 1.85 1.9610055 1.9217203
0.27 1.85 1.9609253 1.9219275
0.275 1.85 1.9609573 1.9221308
0.28 1.85 1.9609607 1.9223304
0.285 1.85 1.9609312 1.9225266
0.29 1.85 1.9609759 1.9227202
0.295 1.85 1.9609213 1.9229109
0.3 1.85 1.9609824 1.9230995
0.305 1.85 1.9609151 1.923286
0.31 1.85 1.9609894 1.9234705
0.315 1.85 1.9609079 1.9236531
0.32 1.85 1.9609958 1.9238343
0.325 1.85 1.9609048 1.9240141
0.33 1.85 1.9609934 1.9241927
0.335 1.85 1.9609131 1.9243698
0.34 1.85 1.9609776 1.924546
0.345 1.85 1.9609336 1.924721
0.35 1.85 1.960952 1.9248953
0.355 1.85 1.9609592 1.9250686
0.36 1.85 1.9609267 1.9252412
0.365 1.85 1.9609803 1.9254129
0.37 1.85 1.9609108 1.9255841
0.375 1.85 1.9609904 1.9257543
0.38 1.85 1.9609077 1.9259241
0.385 1.85 1.9609887 1.9260933
0.39 1.85 1.9609155 1.9262617
0.395 1.85 1.9609779 1.9264297
0.4 1.85 1.9609304 1.9265974
0.405 1.85 1.960961 1.9267642
0.41 1.85 1.9609496 1.9269309
0.415 1.85 1.9609403 1.9270968
0.42 1.85 1.9609716 1.9272623
0.425 1.85 1.9609176 1.9274275
0.43 1.85 1.9609949 1.9275923
0.435 1.85 1.9608955 1.9277565
0.44 1.85 1.9610162 1.9279206
0.445 1.85 1.9608781 1.9280841
0.45 1.85 1.9610313 1.9282472
0.455 1.85 1.9608691 1.9284098
0.46 1.85 1.9610365 1.9285722
0.465 1.85 1.9608704 1.9287341
0.47 1.85 1.9610302 1.9288957
0.475 1.85 1.9608817 1.9290569
0.48 1.85 1.9610136 1.9292178
0.485 1.85 1.9609007 1.9293783
0.49 1.85 1.9609897 1.9295385
0.495 1.85 1.9609243 1.9296985
0.5 1.85 1.9609621 1.9298577
