0.0 1.78 2.3 2.1339555
0.005 1.78 2.2812732 2.0639367
0.01 1.78 2.247715 2.0360582
0.015 1.78 2.2282673 2.0198226
0.02 1.78 2.218683 2.0118904
0.025 1.78 2.212885 2.0067043
0.03 1.78 2.2110746 2.0033414
0.035 1.78 2.2089082 2.001412
0.04 1.78 2.2086501 2.0005484
0.045 1.78 2.20809 2.000418
0.05 1.78 2.2076642 2.0007513
0.055 1.78 2.2080157 2.0013485
0.06 1.78 2.2073469 2.0020711
0.065 1.78 2.2079066 2.002828
0.07 1.78 2.2074351 2.0035636
0.075 1.78 2.207664 2.0042481
0.08 1.78 2.2076447 2.0048661
0.085 1.78 2.2074683 2.0054135
0.09 1.78 2.2077431 2.0058923
0.095 1.78 2.2074559 2.0063076
0.1 1.78 2.2076704 2.0066662
0.105 1.78 2.2075779 2.006975
0.11 1.78 2.2075358 2.007241
0.115 1.78 2.2076842 2.0074708
0.12 1.78 2.2074823 2.0076706
0.125 1.78 2.2076742 2.007845
0.13 1.78 2.2075498 2.0079978
0.135 1.78 2.2075702 2.0081334
0.14 1.78 2.2076629 2.0082548
0.145 1.78 2.2074743 2.0083642
0.15 1.78 2.2077221 2.0084639
0.155 1.78 2.2074632 2.008556
0.16 1.78 2.207691 2.0086417
0.165 1.78 2.207527 2.0087218
0.17 1.78 2.207613 2.0087976
0.175 1.78 2.2075997 2.0088701
0.18 1.78 2.2075577 2.0089397
0.185 1.78 2.2076273 2.0090075
0.19 1.78 2.2075558 2.0090728
0.195 1.78 2.2076088 2.0091372
0.2 1.78 2.2075832 2.0091999
0.205 1.78 2.2075834 2.0092618
0.21 1.78 2.2075971 2.009323
0.215 1.78 2.2075859 2.0093834
0.22 1.78 2.2075787 2.0094435
0.225 1.78 2.2076163 2.0095034
0.23 1.78 2.2075446 2.0095627
0.235 1.78 2.2076469 2.0096219
0.24 1.78 2.2075256 2.0096807
0.245 1.78 2.2076517 2.0097399
0.25 1.78 2.2075365 2.0097985
0.255 1.78 2.2076285 2.0098572
0.26 1.78 2.2075668 2.009916
0.265 1.78 2.2075964 2.0099747
0.27 1.78 2.2075944 2.0100331
0.275 1.78 2.207576 2.0100918
0.28 1.78 2.2076055 2.0101504
0.285 1.78 2.2075728 2.010209
0.29 1.78 2.2076032 2.010268
0.295 1.78 2.2075775 2.0103269
0.3 1.78 2.2075993 2.0103858
0.305 1.78 2.2075789 2.0104444
0.31 1.78 2.2076014 2.010503
0.315 1.78 2.2075742 2.010562
0.32 1.78 2.207607 2.0106208
0.325 1.78 2.2075698 2.0106797
0.33 1.78 2.2076081 2.0107388
0.335 1.78 2.2075731 2.0107977
0.34 1.78 2.2075999 2.0108569
0.345 1.78 2.207585 2.010916
0.35 1.78 2.2075855 2.0109751
0.355 1.78 2.2075996 2.011034
0.36 1.78 2.2075725 2.0110934
0.365 1.78 2.2076093 2.0111525
0.37 1.78 2.207567 2.0112116
0.375 1.78 2.2076108 2.0112708
0.38 1.78 2.2075694 2.01133
0.385 1.78 2.2076059 2.011389
0.39 1.78 2.207576 2.0114481
0.395 1.78 2.2075986 2.0115073
0.4 1.78 2.2075834 2.0115666
0.405 1.78 2.2075913 2.0116258
0.41 1.78 2.2075906 2.0116851
0.415 1.78 2.2075839 2.0117445
0.42 1.78 2.2075985 2.0118034
0.425 1.78 2.2075752 2.0118628
0.43 1.78 2.2076079 2.011922
0.435 1.78 2.2075658 2.0119812
0.44 1.78 2.207617 2.0120404
0.445 1.78 2.2075579 2.0120995
0.45 1.78 2.2076232 2.0121586
0.455 1.78 2.2075545 2.0122178
0.46 1.78 2.207624 2.012277
0.465 1.78 2.2075566 2.012336
0.47 1.78 2.2076192 2.0123951
0.475 1.78 2.2075636 2.0124543
0.48 1.78 2.2076103 2.0125134
0.485 1.78 2.2075733 2.0125725
0.49 1.78 2.2075996 2.0126317
0.495 1.78 2.2075838 2.0126905
0.5 1.78 2.2075888 2.0127494
