0.0 1.73 2.3 1.9748871
0.005 1.73 2.2243013 1.9634821
0.01 1.73 2.0863691 1.9507236
0.015 1.73 2.0103461 1.9375632
0.02 1.73 1.9669959 1.9245481
0.025 1.73 1.9369761 1.9121068
0.03 1.73 1.9254496 1.9005532
0.035 1.73 1.9174591 1.8901672
0.04 1.73 1.9227967 1.8812633
0.045 1.73 1.9320658 1.8742213
0.05 1.73 1.947909 1.8694649
0.055 1.73 1.9705698 1.8673985
0.06 1.73 1.9940388 1.86833
0.065 1.73 2.0244837 1.8724034
0.07 1.73 2.053289 1.8795593
0.075 1.73 2.0855197 1.8895209
0.08 1.73 2.1164464 1.9018457
0.085 1.73 2.1461105 1.9164267
0.09 1.73 2.1751784 1.9333522
0.095 1.73 2.2001653 1.9496717
0.1 1.73 2.2239147 1.9648759
0.105 1.73 2.2435834 1.9794714
0.11 1.73 2.260304 1.995589
0.115 1.73 2.2743744 2.0127754
0.12 1.73 2.2841745 2.0256908
0.125 1.73 2.2921672 2.0253882
0.13 1.73 2.2960255 2.0449233
0.135 1.73 2.2975431 2.0244615
0.14 1.73 2.2962942 2.0172439
0.145 1.73 2.2915345 2.020325
0.15 1.73 2.2854204 2.020976
0.155 1.73 2.2752049 2.017405
0.16 1.73 2.2641095 2.0100245
0.165 1.73 2.2494543 2.0001214
0.17 1.73 2.233478 1.9897156
0.175 1.73 2.2151729 1.9790218
0.18 1.73 2.1949704 1.968143
0.185 1.73 2.1735133 1.9574203
0.19 1.73 2.1501673 1.9471192
0.195 1.73 2.1260626 1.9373598
0.2 1.73 2.1007456 1.9281273
0.205 1.73 2.0748543 1.9192986
0.21 1.73 2.0486303 1.9106741
0.215 1.73 2.0222517 1.9020247
0.22 1.73 1.9961632 1.8931508
0.225 1.73 1.9708471 1.8839409
0.23 1.73 1.946152 1.8744195
0.235 1.73 1.9234658 1.864759
0.24 1.73 1.9017657 1.8552577
0.245 1.73 1.8832064 1.8462944
0.25 1.73 1.8663395 1.8382738
0.255 1.73 1.853385 1.8315792
0.26 1.73 1.8431639 1.8265333
0.265 1.73 1.8372963 1.8233681
0.27 1.73 1.8352307 1.822207
0.275 1.73 1.8377741 1.8230557
0.28 1.73 1.8448344 1.8258135
0.285 1.73 1.8565874 1.8303025
0.29 1.73 1.8729605 1.8363078
0.295 1.73 1.8937413 1.8436196
0.3 1.73 1.9185442 1.852062
0.305 1.73 1.9468437 1.8615093
0.31 1.73 1.9779152 1.8718822
0.315 1.73 2.010894 1.8831315
0.32 1.73 2.0449432 1.8952138
0.325 1.73 2.0789519 1.908068
0.33 1.73 2.1122466 1.9217227
0.335 1.73 2.1437666 1.9367154
0.34 1.73 2.1731221 1.9521885
0.345 1.73 2.1996389 1.9664638
0.35 1.73 2.2231089 1.9792631
0.355 1.73 2.2433969 1.9911003
0.36 1.73 2.2602795 2.0041246
0.365 1.73 2.2740732 2.0184038
0.37 1.73 2.2844367 2.029343
0.375 1.73 2.2919215 2.028227
0.38 1.73 2.2961219 2.046664
0.385 1.73 2.2976142 2.0258977
0.39 1.73 2.2960524 2.0183065
0.395 1.73 2.2919076 2.0211604
0.4 1.73 2.2849869 2.0217042
0.405 1.73 2.2756088 2.0180497
0.41 1.73 2.2637733 2.0105724
0.415 1.73 2.2496379 2.0005522
0.42 1.73 2.2334171 1.990027
0.425 1.73 2.2150943 1.9792261
0.43 1.73 2.195131 1.968265
0.435 1.73 2.1733106 1.9574924
0.44 1.73 2.1503733 1.9471757
0.445 1.73 2.125895 1.9374359
0.45 1.73 2.1008862 1.9282613
0.455 1.73 2.0747622 1.919533
0.46 1.73 2.0487322 1.9110582
0.465 1.73 2.0221558 1.9026144
0.47 1.73 1.9963205 1.8940046
0.475 1.73 1.9706598 1.8851151
0.48 1.73 1.9464089 1.8759573
0.485 1.73 1.9231862 1.866683
0.49 1.73 1.902067 1.8575637
0.495 1.73 1.8829192 1.8489504
0.5 1.73 1.8665822 1.8412209
