0.0 2.3 1.7847819
0.005 2.2162678 1.816086
0.01 2.064214 1.8168392
0.015 1.9792657 1.8169068
0.02 1.9229956 1.8169587
0.025 1.8770779 1.8170102
0.03 1.8473435 1.8170615
0.035 1.817364 1.8171129
0.04 1.7978813 1.8171644
0.045 1.7785664 1.8172158
0.05 1.7629013 1.8172672
0.055 1.7511231 1.8173186
0.06 1.7378975 1.8173699
0.065 1.7302254 1.8174214
0.07 1.7199852 1.8174729
0.075 1.7136716 1.8175242
0.08 1.7066702 1.8175757
0.085 1.700702 1.8176267
0.09 1.6961378 1.8176782
0.095 1.6908601 1.8177296
0.1 1.7353868 1.8277872
0.105 1.8584632 1.8432341
0.11 1.9930866 1.8593702
0.115 2.0988224 1.8752627
0.12 2.133201 1.8859739
0.125 2.0670137 1.8860903
0.13 1.9749213 1.8861346
0.135 1.9212392 1.8861778
0.14 1.8765967 1.8862207
0.145 1.8447524 1.8862636
0.15 1.8180854 1.8863065
0.155 1.7955506 1.8863494
0.16 1.7789559 1.8863924
0.165 1.7618818 1.8864353
0.17 1.7506033 1.8864782
0.175 1.7380527 1.8865211
0.18 1.729131 1.886564
0.185 1.7204529 1.8866069
0.19 1.7127658 1.8866498
0.195 1.7067917 1.8866928
0.2 1.7003921 1.8867356
0.205 1.6958195 1.8867785
0.21 1.690946 1.8868214
0.215 1.6869927 1.8868642
0.22 1.7314535 1.895025
0.225 1.8551729 1.9078815
0.23 1.9903286 1.9213166
0.235 2.0964161 1.9345424
0.24 2.1316963 1.9438393
0.245 2.0658908 1.9439387
0.25 1.9740954 1.943976
0.255 1.9209775 1.9440119
0.26 1.8758332 1.9440478
0.265 1.8449131 1.9440837
0.27 1.8174206 1.9441197
0.275 1.7957485 1.9441555
0.28 1.7785101 1.9441915
0.285 1.7618941 1.9442273
0.29 1.7504061 1.9442631
0.295 1.7379071 1.944299
0.3 1.7290934 1.944335
0.305 1.7202749 1.9443705
0.31 1.7127644 1.9444065
0.315 1.7066569 1.9444424
0.32 1.7003821 1.944478
0.325 1.6957133 1.944514
0.33 1.6909671 1.9445498
0.335 1.6868528 1.9445858
0.34 1.7315734 1.9510348
0.345 1.8549045 1.9616909
0.35 1.9906116 1.9728659
0.355 2.0960636 1.9838737
0.36 2.1775235 1.9945289
0.365 2.1875376 2.0028372
0.37 2.1012758 2.0029216
0.375 1.9985799 2.0029514
0.38 1.9358875 2.00298
0.385 1.8894413 2.0030088
0.39 1.8538261 2.0030375
0.395 1.825611 2.0030663
0.4 1.8024179 2.003095
0.405 1.7834818 2.0031238
0.41 1.7671868 2.0031524
0.415 1.7537492 2.0031812
0.42 1.7417792 2.0032098
0.425 1.7318522 2.0032387
0.43 1.7228368 2.0032673
0.435 1.7152563 2.003296
0.44 1.7083721 2.0033247
0.445 1.7024293 2.0033534
0.45 1.6971218 2.003382
0.455 1.6923784 2.0034108
0.46 1.7361849 2.0080152
0.465 1.8594322 2.0164013
0.47 1.9939962 2.025271
0.475 2.0992072 2.034026
0.48 2.1793786 2.042507
0.485 2.2331179 2.0506668
0.49 2.2650924 2.058495
0.495 2.2839045 2.0659947
0.5 2.2920734 2.073175
