0.0 1.82 2.3 2.0511143
0.005 1.82 2.2953643 2.056571
0.01 1.82 2.2871196 2.0522494
0.015 1.82 2.2823299 2.0490644
0.02 1.82 2.2800587 2.0486112
0.025 1.82 2.2787849 2.0490754
0.03 1.82 2.2784961 2.0490043
0.035 1.82 2.2780834 2.0485811
0.04 1.82 2.2663223 2.0423663
0.045 1.82 2.2317987 2.024878
0.05 1.82 2.1917004 2.006691
0.055 1.82 2.1613405 1.9911668
0.06 1.82 2.1352924 1.977746
0.065 1.82 2.1122125 1.9657608
0.07 1.82 2.0897777 1.9545381
0.075 1.82 2.0676742 1.9436415
0.08 1.82 2.0457428 1.9327645
0.085 1.82 2.0230546 1.9217148
0.09 1.82 2.0003677 1.9103657
0.095 1.82 1.9766796 1.898639
0.1 1.82 1.9525337 1.8864846
0.105 1.82 1.9275753 1.8738724
0.11 1.82 1.9016033 1.8607836
0.115 1.82 1.8749569 1.8472054
0.12 1.82 1.8469586 1.8331265
0.125 1.82 1.8180952 1.8185337
0.13 1.82 1.7878165 1.8034079
0.135 1.82 1.7562109 1.7877206
0.14 1.82 1.7231895 1.7714303
0.145 1.82 1.6883357 1.7544761
0.15 1.82 1.6518796 1.7367725
0.155 1.82 1.6131839 1.718199
0.16 1.82 1.5724263 1.6985877
0.165 1.82 1.5290722 1.6777046
0.17 1.82 1.483001 1.6552267
0.175 1.82 1.433877 1.6307148
0.18 1.82 1.3813019 1.603606
0.185 1.82 1.3250268 1.5732896
0.19 1.82 1.2645554 1.5394113
0.195 1.82 1.1996105 1.502499
0.2 1.82 1.2099112 1.5244783
0.205 1.82 1.3306164 1.5830512
0.21 1.82 1.4725667 1.644691
0.215 1.82 1.6173584 1.7175844
0.22 1.82 1.7662051 1.7958419
0.225 1.82 1.9083442 1.8700068
0.23 1.82 2.0289832 1.9318876
0.235 1.82 2.1294553 1.9784191
0.24 1.82 2.1986448 2.010624
0.245 1.82 2.2456788 2.0315118
0.25 1.82 2.2728827 2.044341
0.255 1.82 2.2865526 2.051834
0.26 1.82 2.2949758 2.0559833
0.265 1.82 2.2969302 2.0581346
0.27 1.82 2.2994748 2.0591466
0.275 1.82 2.2994636 2.0595434
0.28 1.82 2.2997786 2.059632
0.285 1.82 2.3002798 2.059585
0.29 1.82 2.2996211 2.059494
0.295 1.82 2.3003933 2.0594027
0.3 1.82 2.2998037 2.05933
0.305 1.82 2.3000747 2.0592804
0.31 1.82 2.3001706 2.0592523
0.315 1.82 2.2997278 2.0592413
0.32 1.82 2.3003793 2.0592434
0.325 1.82 2.299674 2.0592537
0.33 1.82 2.300276 2.0592694
0.335 1.82 2.2998956 2.0592878
0.34 1.82 2.2999974 2.0593073
0.345 1.82 2.3001493 2.059327
0.35 1.82 2.2998101 2.0593452
0.355 1.82 2.300226 2.0593624
0.36 1.82 2.2998419 2.0593781
0.365 1.82 2.3001069 2.0593922
0.37 1.82 2.3000009 2.059405
0.375 1.82 2.2999436 2.0594163
0.38 1.82 2.300115 2.0594263
0.385 1.82 2.2998913 2.0594347
0.39 1.82 2.3000938 2.0594423
0.395 1.82 2.2999682 2.0594487
0.4 1.82 2.299986 2.0594542
0.405 1.82 2.300073 2.0594585
0.41 1.82 2.2999093 2.0594623
0.415 1.82 2.3001013 2.0594652
0.42 1.82 2.2999313 2.0594673
0.425 1.82 2.3000349 2.0594687
0.43 1.82 2.3000198 2.0594697
0.435 1.82 2.2999412 2.0594697
0.44 1.82 2.3000932 2.0594692
0.445 1.82 2.2998986 2.0594683
0.45 1.82 2.3000989 2.0594666
0.455 1.82 2.2999262 2.0594647
0.46 1.82 2.3000501 2.059462
0.465 1.82 2.2999819 2.059459
0.47 1.82 2.3000008 2.0594554
0.475 1.82 2.3000135 2.0594513
0.48 1.82 2.2999899 2.0594468
0.485 1.82 2.3000043 2.059442
0.49 1.82 2.3000113 2.0594368
0.495 1.82 2.2999787 2.059431
0.5 1.82 2.3000308 2.059425
