0.0 1.9 2.3 2.0871668
0.005 1.9 2.099586 1.9764713
0.01 1.9 1.8285481 1.8764331
0.015 1.9 1.8188305 1.8470277
0.02 1.9 1.8470176 1.8661327
0.025 1.9 1.907554 1.9067712
0.03 1.9 1.9924929 1.9501064
0.035 1.9 2.0621521 1.9870796
0.04 1.9 2.135398 2.0155957
0.045 1.9 2.1882147 2.0364904
0.05 1.9 2.2279153 2.0529625
0.055 1.9 2.2589369 2.0694156
0.06 1.9 2.2723563 2.083996
0.065 1.9 2.2878134 2.0938194
0.07 1.9 2.2904062 2.0990713
0.075 1.9 2.2962956 2.1012616
0.08 1.9 2.2975067 2.101765
0.085 1.9 2.2978784 2.1015005
0.09 1.9 2.3000557 2.101005
0.095 1.9 2.2985636 2.1005545
0.1 1.9 2.3003205 2.1002614
0.105 1.9 2.2995753 2.1001475
0.11 1.9 2.2996852 2.1001866
0.115 1.9 2.3003423 2.1003363
0.12 1.9 2.2994202 2.1005533
0.125 1.9 2.30032 2.1008015
0.13 1.9 2.2999393 2.101054
0.135 1.9 2.2996229 2.1012945
0.14 1.9 2.3007818 2.1015131
0.145 1.9 2.2989773 2.1017056
0.15 1.9 2.3012952 2.1018713
0.155 1.9 2.2989472 2.1020117
0.16 1.9 2.3011233 2.102129
0.165 1.9 2.2994208 2.1022265
0.17 1.9 2.3004653 2.1023066
0.175 1.9 2.2999481 2.1023724
0.18 1.9 2.2998714 2.1024256
0.185 1.9 2.300206 2.1024687
0.19 1.9 2.2996677 2.102503
0.195 1.9 2.3001701 2.1025302
0.2 1.9 2.2997363 2.1025512
0.205 1.9 2.3000706 2.1025674
0.21 1.9 2.2997888 2.102579
0.215 1.9 2.3001452 2.1025867
0.22 1.9 2.299677 2.102592
0.225 1.9 2.3004033 2.1025941
0.23 1.9 2.2994865 2.102594
0.235 1.9 2.3006485 2.1025918
0.24 1.9 2.2994052 2.1025882
0.245 1.9 2.3006788 2.102583
0.25 1.9 2.2995231 2.1025765
0.255 1.9 2.3004588 2.102569
0.26 1.9 2.2997707 2.1025608
0.265 1.9 2.3001367 2.1025512
0.27 1.9 2.3000113 2.1025412
0.275 1.9 2.2998978 2.1025307
0.28 1.9 2.300151 2.1025195
0.285 1.9 2.2998115 2.1025078
0.29 1.9 2.3001877 2.102496
0.295 1.9 2.2998198 2.1024835
0.3 1.9 2.3001835 2.1024709
0.305 1.9 2.2998349 2.102458
0.31 1.9 2.300188 2.1024451
0.315 1.9 2.2998243 2.1024318
0.32 1.9 2.3001915 2.1024184
0.325 1.9 2.2998201 2.1024048
0.33 1.9 2.3001481 2.1023912
0.335 1.9 2.2998683 2.1023777
0.34 1.9 2.300036 2.102364
0.345 1.9 2.2999777 2.1023502
0.35 1.9 2.2998894 2.1023366
0.355 1.9 2.3001093 2.102323
0.36 1.9 2.2997748 2.1023092
0.365 1.9 2.300206 2.1022956
0.37 1.9 2.2997389 2.1022823
0.375 1.9 2.3002298 2.1022687
0.38 1.9 2.2997814 2.1022553
0.385 1.9 2.3001801 2.102242
0.39 1.9 2.2998699 2.1022284
0.395 1.9 2.3000838 2.1022155
0.4 1.9 2.2999736 2.1022024
0.405 1.9 2.2999703 2.1021893
0.41 1.9 2.3000816 2.1021767
0.415 1.9 2.2998561 2.102164
0.42 1.9 2.3001974 2.1021516
0.425 1.9 2.2997498 2.1021392
0.43 1.9 2.3003195 2.1021268
0.435 1.9 2.299662 2.1021147
0.44 1.9 2.3004288 2.1021028
0.445 1.9 2.2996082 2.1020908
0.45 1.9 2.3004932 2.1020794
0.455 1.9 2.2996006 2.1020677
0.46 1.9 2.3004852 2.1020565
0.465 1.9 2.2996399 2.1020453
0.47 1.9 2.3003985 2.1020346
0.475 1.9 2.2997162 2.1020236
0.48 1.9 2.3002521 2.102013
0.485 1.9 2.2998166 2.1020026
0.49 1.9 2.3000803 2.1019924
0.495 1.9 2.299931 2.1019824
0.5 1.9 2.299917 2.1019726
