0.0 2.3 2.3116012
0.005 2.1376814 2.0947933
0.01 1.8471640999999999 1.8527387
0.015 1.7207268 1.6990086
0.02 1.6100716 1.5920559
0.025 1.5288110000000001 1.5113987
0.03 1.4653608999999999 1.4470818
0.035 1.4102044 1.3938725
0.04 1.3678508999999999 1.3489466
0.045 1.3309838 1.3107051
0.05 1.3014138000000002 1.2782013
0.055 1.278701 1.2508748
0.06 1.2594948000000001 1.2284124
0.065 1.2479486000000002 1.2106633
0.07 1.2390584999999998 1.1975812
0.075 1.2368267 1.1891742
0.08 1.2383863000000002 1.1854717
0.085 1.2452426 1.1864974
0.09 1.2571563000000001 1.1922553
0.095 1.2737171 1.202726
0.1 1.2959098999999998 1.2178714
0.105 1.3228662 1.2376477
0.11 1.3552843 1.262021
0.115 1.3927216999999998 1.2909745
0.12 1.4349469 1.3245028
0.125 1.4817152 1.3625828
0.13 1.5321679 1.4051256
0.135 1.5853529 1.4519095
0.14 1.6405323 1.5025138
0.145 1.6953813000000002 1.5562661
0.15 1.7499745 1.6122192
0.155 1.8008735 1.669176
0.16 1.8493130000000002 1.7257688
0.165 1.8917901000000001 1.7805904
0.17 1.9305177 1.8323547
0.175 1.9629308999999997 1.8800467
0.18 1.9915281000000002 1.92302
0.185 2.0150087 1.961021
0.19 2.0353721 1.9941393
0.195 2.0523521000000002 2.0227168
0.2 2.0670353 2.0472422
0.205 2.0798414000000003 2.068262
0.21 2.0909391 2.0863152
0.215 2.1012158 2.101894
0.22 2.1100811 2.115426
0.225 2.1188151 2.1272717
0.23 2.1262223 2.1377268
0.235 2.1339425 2.1470304
0.24 2.1403332 2.1553755
0.245 2.1472884999999997 2.1629167
0.25 2.1529472000000003 2.1697767
0.255 2.1592314999999997 2.1760561
0.26 2.1643662999999997 2.1818352
0.265 2.1700091 2.1871805
0.27 2.1747716 2.192146
0.275 2.179798 2.196777
0.28 2.1842817 2.2011113
0.285 2.1887395 2.2051816
0.29 2.1929855 2.2090137
0.295 2.1969442999999997 2.2126317
0.3 2.2009589 2.2160559
0.305 2.2044962000000003 2.2193027
0.31 2.2082701 2.2223883
0.315 2.2114594 2.2253249
0.32 2.2149803 2.2281241
0.325 2.2178877999999997 2.2307968
0.33 2.221143 2.2333512
0.335 2.2238301 2.235796
0.34 2.2268065 2.2381377
0.345 2.2293298999999998 2.2403831
0.35 2.2320173 2.242538
0.355 2.2344234 2.2446074
0.36 2.2368224999999997 2.2465963
0.365 2.2391388 2.2485087
0.37 2.2412679 2.2503495
0.375 2.2434977000000003 2.2521214
0.38 2.2453943 2.2538285
0.385 2.2475191000000003 2.2554736
0.39 2.2492345 2.2570596
0.395 2.2512232999999995 2.2585897
0.4 2.2528131 2.260066
0.405 2.2546336 2.2614908
0.41 2.2561487000000002 2.262867
0.415 2.2577757000000003 2.2641962
0.42 2.2592564 2.2654805
0.425 2.2606764 2.2667215
0.43 2.2621499 2.2679214
0.435 2.2633616 2.269082
0.44 2.2648402 2.270205
0.445 2.2658557999999998 2.2712913
0.45 2.2673361 2.2723427
0.455 2.2681810000000002 2.2733603
0.46 2.2696436 2.2743459
0.465 2.2703558999999998 2.2753005
0.47 2.2717683999999996 2.276225
0.475 2.2723955 2.277121
0.48 2.2737185 2.2779891
0.485 2.2743108 2.2788308
0.49 2.2755056000000002 2.2796466
0.495 2.2761095 2.280438
0.5 2.2771459 2.2812054
