0.0 2.3 2.2229495
0.005 2.2950267999999996 2.2972236
0.01 2.2861161 2.2707734
0.015 2.2812894 2.2711062
0.02 2.2798606 2.2781925
0.025 2.2796592 2.2823899
0.03 2.2801412 2.2822075
0.035 2.2801402000000004 2.2792785
0.04 2.2625775000000004 2.2817261
0.045 2.2103208 2.2259564
0.05 2.1505487999999997 2.1788273
0.055 2.1090516 2.1390157
0.06 2.076807 2.1036663
0.065 2.0489278000000004 2.0708942
0.07 2.0210659 2.0394363
0.075 1.9929587 2.0084214
0.08 1.9642458999999999 1.9772286
0.085 1.9339206999999998 1.9453917
0.09 1.9030155 1.9125384
0.095 1.8700282 1.8783485
0.1 1.8359035 1.842525
0.105 1.8055536 1.8095582
0.11 1.7890563999999998 1.7922076
0.115 1.7876976999999998 1.7883217
0.12 1.796415 1.7958394
0.125 1.8142991000000002 1.8127362
0.13 1.8385718 1.8369645
0.135 1.8682576000000002 1.8664956
0.14 1.901631 1.8994069
0.145 1.9370564 1.9339873
0.15 1.9737636000000003 1.9688277
0.155 2.0099619 2.0028732
0.16 2.0454785 2.0354187
0.165 2.0792093 2.0660667
0.17 2.1111319 2.0946598
0.175 2.1411519 2.1212091
0.18 2.1691453999999997 2.1458342
0.185 2.1956472999999996 2.168714
0.19 2.2204968999999997 2.1900496
0.195 2.2442266 2.2099996
0.2 2.2668545 2.2270536
0.205 2.285977 2.2529616
0.21 2.297391 2.2703032
0.215 2.3010936 2.2809107
0.22 2.3013892000000005 2.2873437
0.225 2.3006609 2.2912765
0.23 2.3001625 2.293703
0.235 2.3000049 2.2952085
0.24 2.2998998999999998 2.296142
0.245 2.3000163 2.2967157
0.25 2.2999495 2.2970598
0.255 2.3000257 2.2972567
0.26 2.2999952 2.2973585
0.265 2.2999908 2.297398
0.27 2.3000239 2.2973976
0.275 2.2999709999999998 2.2973711
0.28 2.3000267999999995 2.2973273
0.285 2.2999814 2.2972722
0.29 2.3000067000000004 2.29721
0.295 2.3000055 2.297143
0.3 2.2999851000000002 2.2970726
0.305 2.3000196 2.2970006
0.31 2.2999812000000004 2.2969272
0.315 2.3000130000000003 2.2968526
0.32 2.2999958 2.2967782
0.325 2.2999946 2.296703
0.33 2.3000133 2.2966275
0.335 2.2999821 2.2965522
0.34 2.3000182999999996 2.2964768
0.345 2.2999853999999997 2.2964015
0.35 2.300008 2.2963257
0.355 2.2999999 2.2962503
0.36 2.2999927000000002 2.296175
0.365 2.3000126 2.2960997
0.37 2.299985 2.2960243
0.375 2.3000142000000006 2.295949
0.38 2.2999892 2.2958736
0.385 2.300006 2.2957985
0.39 2.2999991 2.2957232
0.395 2.2999968999999996 2.2956479
0.4 2.3000054 2.2955728
0.405 2.2999945 2.295498
0.41 2.3000038 2.2954226
0.415 2.2999989 2.2953477
0.42 2.2999981 2.2952724
0.425 2.3000043 2.2951972
0.43 2.2999947999999995 2.2951221
0.435 2.3000046000000003 2.2950473
0.44 2.2999976 2.2949722
0.445 2.2999991 2.2948976
0.45 2.3000045 2.2948222
0.455 2.2999923 2.2947478
0.46 2.30001 2.294673
0.465 2.299989 2.294598
0.47 2.3000106 2.2945232
0.475 2.2999909 2.2944481
0.48 2.3000069 2.2943735
0.485 2.2999955 2.294299
0.49 2.3000025 2.294224
0.495 2.2999989 2.2941494
0.5 2.3000004 2.2940745
